threshold,fpr,tpr
0.837,0.0,0.028323699421965318
0.838,0.0,0.028323699421965318
0.839,0.0,0.028323699421965318
0.84,0.0,0.028323699421965318
0.841,0.0,0.027745664739884393
0.842,0.0,0.02716763005780347
0.843,0.0,0.026589595375722544
0.844,0.0,0.026589595375722544
0.845,0.0,0.02601156069364162
0.846,0.0,0.02601156069364162
0.847,0.0,0.02601156069364162
0.848,0.0,0.02601156069364162
0.849,0.0,0.02601156069364162
0.85,0.0,0.02601156069364162
0.851,0.0,0.02601156069364162
0.852,0.0,0.025433526011560695
0.853,0.0,0.025433526011560695
0.854,0.0,0.025433526011560695
0.855,0.0,0.025433526011560695
0.856,0.0,0.02485549132947977
0.857,0.0,0.024277456647398842
0.858,0.0,0.024277456647398842
0.859,0.0,0.024277456647398842
0.86,0.0,0.023699421965317918
0.861,0.0,0.023699421965317918
0.862,0.0,0.023699421965317918
0.863,0.0,0.023121387283236993
0.864,0.0,0.02254335260115607
0.865,0.0,0.02254335260115607
0.866,0.0,0.02254335260115607
0.867,0.0,0.021965317919075144
0.868,0.0,0.021965317919075144
0.869,0.0,0.021965317919075144
0.87,0.0,0.021965317919075144
0.871,0.0,0.021965317919075144
0.872,0.0,0.02138728323699422
0.873,0.0,0.020809248554913295
0.874,0.0,0.020809248554913295
0.875,0.0,0.020809248554913295
0.876,0.0,0.020809248554913295
0.877,0.0,0.020809248554913295
0.878,0.0,0.020809248554913295
0.879,0.0,0.020809248554913295
0.88,0.0,0.020809248554913295
0.881,0.0,0.01907514450867052
0.882,0.0,0.01907514450867052
0.883,0.0,0.01907514450867052
0.884,0.0,0.01907514450867052
0.885,0.0,0.01907514450867052
0.886,0.0,0.01907514450867052
0.887,0.0,0.01907514450867052
0.888,0.0,0.01907514450867052
0.889,0.0,0.01907514450867052
0.89,0.0,0.01907514450867052
0.891,0.0,0.018497109826589597
0.892,0.0,0.018497109826589597
0.893,0.0,0.017919075144508672
0.894,0.0,0.017341040462427744
0.895,0.0,0.017341040462427744
0.896,0.0,0.017341040462427744
0.897,0.0,0.017341040462427744
0.898,0.0,0.017341040462427744
0.899,0.0,0.017341040462427744
0.9,0.0,0.017341040462427744
0.901,0.0,0.017341040462427744
0.902,0.0,0.017341040462427744
0.903,0.0,0.017341040462427744
0.904,0.0,0.017341040462427744
0.905,0.0,0.017341040462427744
0.906,0.0,0.017341040462427744
0.907,0.0,0.017341040462427744
0.908,0.0,0.017341040462427744
0.909,0.0,0.017341040462427744
0.91,0.0,0.017341040462427744
0.911,0.0,0.017341040462427744
0.912,0.0,0.017341040462427744
0.913,0.0,0.017341040462427744
0.914,0.0,0.016184971098265895
0.915,0.0,0.016184971098265895
0.916,0.0,0.016184971098265895
0.917,0.0,0.016184971098265895
0.918,0.0,0.016184971098265895
0.919,0.0,0.016184971098265895
0.92,0.0,0.016184971098265895
0.921,0.0,0.016184971098265895
0.922,0.0,0.016184971098265895
0.923,0.0,0.016184971098265895
0.924,0.0,0.016184971098265895
0.925,0.0,0.01560693641618497
0.926,0.0,0.015028901734104046
0.927,0.0,0.015028901734104046
0.928,0.0,0.015028901734104046
0.929,0.0,0.015028901734104046
0.93,0.0,0.015028901734104046
0.931,0.0,0.015028901734104046
0.932,0.0,0.013872832369942197
0.933,0.0,0.013872832369942197
0.934,0.0,0.013872832369942197
0.935,0.0,0.013872832369942197
0.936,0.0,0.013872832369942197
0.937,0.0,0.013872832369942197
0.9380000000000001,0.0,0.013872832369942197
0.9390000000000001,0.0,0.012716763005780347
0.9400000000000001,0.0,0.012716763005780347
0.9410000000000001,0.0,0.012716763005780347
0.9420000000000001,0.0,0.012716763005780347
0.9430000000000001,0.0,0.012138728323699421
0.9440000000000001,0.0,0.012138728323699421
0.9450000000000001,0.0,0.012138728323699421
0.9460000000000001,0.0,0.012138728323699421
0.9470000000000001,0.0,0.012138728323699421
0.9480000000000001,0.0,0.011560693641618497
0.9490000000000001,0.0,0.011560693641618497
0.9500000000000001,0.0,0.011560693641618497
0.9510000000000001,0.0,0.011560693641618497
0.9520000000000001,0.0,0.010982658959537572
0.9530000000000001,0.0,0.010404624277456647
0.9540000000000001,0.0,0.009826589595375723
0.9550000000000001,0.0,0.009826589595375723
0.9560000000000001,0.0,0.009248554913294798
0.9570000000000001,0.0,0.008670520231213872
0.9580000000000001,0.0,0.008670520231213872
0.9590000000000001,0.0,0.008670520231213872
0.96,0.0,0.008670520231213872
0.961,0.0,0.008670520231213872
0.962,0.0,0.008670520231213872
0.963,0.0,0.008092485549132947
0.964,0.0,0.008092485549132947
0.965,0.0,0.008092485549132947
0.966,0.0,0.008092485549132947
0.967,0.0,0.008092485549132947
0.968,0.0,0.008092485549132947
0.969,0.0,0.008092485549132947
0.97,0.0,0.007514450867052023
0.971,0.0,0.006936416184971098
0.972,0.0,0.006936416184971098
0.973,0.0,0.006358381502890174
0.974,0.0,0.005780346820809248
0.975,0.0,0.005780346820809248
0.976,0.0,0.005780346820809248
0.977,0.0,0.005780346820809248
0.978,0.0,0.005202312138728324
0.979,0.0,0.005202312138728324
0.98,0.0,0.005202312138728324
0.981,0.0,0.005202312138728324
0.982,0.0,0.004624277456647399
0.983,0.0,0.004624277456647399
0.984,0.0,0.004046242774566474
0.985,0.0,0.004046242774566474
0.986,0.0,0.004046242774566474
0.987,0.0,0.003468208092485549
0.988,0.0,0.002890173410404624
0.989,0.0,0.002890173410404624
0.99,0.0,0.0017341040462427746
0.991,0.0,0.0017341040462427746
0.992,0.0,0.0017341040462427746
0.993,0.0,0.0011560693641618498
0.994,0.0,0.0011560693641618498
0.995,0.0,0.0011560693641618498
0.996,0.0,0.0011560693641618498
0.997,0.0,0.0011560693641618498
0.998,0.0,0.0005780346820809249
0.999,0.0,0.0005780346820809249
